,scaled_amount,scaled_time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
42700,0.1154195486620555,-0.5109082578507737,-8.44028396323147,6.14765332384605,-11.6837061588856,6.70277957100753,-8.15583929706995,-3.71626415558662,-12.4073130564101,5.62657129554302,-6.23216089363823,-13.3866834395246,7.60555947435276,-13.351815018081,0.827049642773684,-14.9794773489142,1.53281308437662,-11.7714969677127,-20.2992165093576,-7.60911006016911,3.80913643570604,0.520732330180873,2.19285541971989,-0.282596814624446,0.0080684981124645,0.403858336982018,-0.0187883930291726,0.522721636106603,0.792690689790115,0.0677895462043786,1
39796,6.871375672465591,-0.5254056086185223,-1.36566522879245,-0.382913178410007,1.14183033314402,-0.0513812562591418,-1.35238720878316,0.145703265210917,2.59874489844902,-0.289657059415917,-1.14996145052149,-1.13390672820192,0.514828309745387,0.583614872060629,1.17140339858094,0.183391725012596,1.34716952145498,-0.521060183806928,0.372421639161017,-1.25957041241653,0.631338043775152,1.26183357580106,-0.106932174210407,-1.21249917579159,1.25858350806838,0.382751648710659,-0.0878561315654847,0.668934250137131,-0.18888224657138,0.101531272356722,0
254611,0.3427653182421575,0.8473431313807728,-0.507632414787068,0.0766270614673745,1.5251558147804,-0.393819352185912,0.0109347583533146,1.30035455251927,-0.3279972636944,0.6152388138381,1.154835364768,-1.51683315627528,-0.23794385320868,0.698763310602182,-0.299789569573056,-2.30569793258662,-2.56010783243686,0.326247773041035,0.696885978277786,0.851648904339195,0.556895253298462,0.0461360376506957,-0.0576923073164869,0.151939130666745,-0.0508523009678367,0.178306909044493,-0.559008403320335,0.503122517490367,0.173234562075656,0.197010775650292,0
24279,-0.08328093341717321,-0.6054699890741198,-1.3356607342448,0.847410807475207,1.59644476417263,-1.9743900947146,-0.112222181988202,0.0707626210041842,-0.0159116321471784,0.779563693394824,-0.0742034608529027,-1.13150581073258,-0.209259229675053,0.0350232218505187,-0.529628602518837,0.273102095873921,-0.28187223072419,1.85612493146133,-1.5750483061721,0.901192018848986,-1.01618344999332,-0.116146052262555,0.000780720684406,-0.227593905097755,-0.331582276863534,-0.838874166665009,0.420385704726517,0.568601254713208,0.0604142001064575,0.0247890817210409,0
221018,4.16418640396842,0.6778980016212597,-3.36776957405755,0.0992494427033949,-6.14848744863103,3.40195536781235,0.458306649432465,-1.57162971516015,-1.35870798100218,0.672409368648482,-3.18800116217364,-4.93742665954554,3.72393253444097,-4.60317614883077,1.0191795522313,-6.61909019992345,-0.590223955779135,-4.47254755736649,-7.16504438660351,-1.58112819134185,1.93037970885184,0.264698703752275,0.861308008231813,1.24930138847935,1.85062715893443,-0.117471200405974,1.21981539606006,0.0002506190192774,1.03601138278301,0.0043667546240766,1
204064,4.513379445259554,0.5921474641384414,0.232512476136408,0.938943680000523,-4.64777987861917,3.07984368774547,-1.90265531863884,-1.04140751952949,-1.02040664482631,0.547068603184495,-1.10599029357172,-3.52012767367189,2.07411645462861,-3.01077173816878,0.694977689554512,-5.38783122686352,1.778669797797,-2.93580442477364,-2.28557270821558,-0.237055632781029,1.97974707098703,1.14161507545704,0.911372759326949,1.04292865643844,0.999393887913078,0.901260455221573,-0.452093168108936,0.192959213794113,0.180859449380341,-0.0293153378913553,1
93486,-0.30741284147278697,-0.2378904827359344,1.07952397806913,0.872988038728802,-0.303850487243895,2.75536885087579,0.301687623167546,-0.350283737195093,-0.0428479677130716,0.246624608381391,-0.779175595769242,-0.157696445821874,1.92856763203456,-0.935863286411531,-2.43144644518658,-1.63347202401986,0.534336652706283,1.42560550367097,1.59352878606579,1.17846784575361,-1.56869755794851,-0.252115099030468,-0.023254784527163,-0.158600833910515,-0.0388061577093773,-0.0603272546840962,0.358338898397498,0.0769835703935526,0.0189358319830432,0.0605741494833015,1
108313,-0.27960595263047583,-0.16265463645014627,-2.23907494318618,2.09523082654594,0.835382765428478,-0.967684248582084,-0.0804076263178253,0.345195901376408,-0.472908391610457,-2.88572409251114,0.305408927261178,0.730382689448927,1.30854226732477,0.597389145222846,-0.877672111727699,0.324407787797559,-0.0105131464047865,0.267516506769722,-0.384449746350054,-0.143097310852233,-0.918894714576032,-0.409791409020297,2.97804509855443,-0.89154330461276,0.35262566765684,-0.055514235342298,-0.159920202771802,0.213822233845423,0.201961634785405,-0.179711035972519,0
137941,-0.29497659470411514,-0.02684477026280854,-0.467293232689161,0.919955773461683,1.64918240232287,-0.0892743373146558,-0.21748247956684,-0.72175510393612,0.518056897566831,0.13723219065853,-0.484004016242202,-0.106014904810101,1.27437277277481,0.0591224652239646,-1.30749900287417,0.59311793546466,0.266075459115329,0.392014826628505,-0.499943790421501,0.224942356156705,0.23508333574661,0.0188842469858601,-0.178069856683393,-0.544139630882887,0.000718463368182,0.483252941783024,-0.293469871931345,0.0452505039837774,0.254498442118161,0.110112835253645,0
6338,-0.2934395304967512,-0.9062723951174239,0.316459000444982,3.80907594667829,-5.61515901119457,6.04744510216478,1.55402595692572,-2.6513531120137,-0.746579273100222,0.0555863112529252,-2.6786785422399,-4.95949291161496,6.43905335158373,-7.52011739288703,0.38635166741077,-9.25230724747513,-1.36518841502051,-0.502362190618164,0.784426598154274,1.49430460743838,-1.80801215867357,0.388307428238927,0.208828369001674,-0.511746619200722,-0.583813220813723,-0.219845029091423,1.47475258440688,0.491191925656006,0.518868284577287,0.40252806767232,1
238366,-0.27946621952071543,0.7630258814130805,0.754315925858731,2.37982185248504,-5.13727449343089,3.81839172249665,0.0432026520139663,-1.28545137361934,-1.76668362059541,0.756710661816359,-1.76572209782095,-3.26300672553831,3.59279683214404,-2.77234880583364,-0.0745336542111445,-6.28109364908023,0.165978009089423,-2.67917124597012,-1.38555652893852,0.249056748544312,2.3534526931986,0.369662961829814,0.397057600980957,0.141165218358707,0.171984534755456,0.394273775761011,-0.4446418368392,-0.2631890643687,0.304702950350999,-0.0443622747894533,1
245950,0.04191993292810731,0.8022180711709489,0.413432345206419,0.0848052101200639,-0.22295585864226,-1.96147179804585,0.299460913943931,-0.77178840637759,0.51543542158887,-0.278665061799455,-1.28113669104967,0.190211230959169,-0.920840598494848,-0.734627359986706,0.765270312131295,-0.24884353262768,-0.123532531634312,0.984449082660436,-0.109264338253088,-1.14305301310101,0.27996746263629,0.100747760469419,0.494321912487374,1.34860002949024,-0.203076637708709,0.642625370081885,0.0639526950964749,-0.0297482149173144,-0.0048519744901109,-0.0070623504692587,0
133690,0.6490602948368617,-0.04935443320527732,-0.889679688003462,0.507635252017464,2.85612217747232,3.123871714052,-0.422745880942827,2.01447422532942,-0.320770246645562,0.783447123522214,-0.200736000256454,0.458129339703514,-0.0377565964278398,0.269768707703852,-1.16073261783342,-0.571867690600664,-1.76058965825875,-0.9189719344066,0.893193363563949,-0.0817977845099846,1.67635350282156,0.358531675759681,-0.198714285038089,-0.214681527687506,-0.0564560728158601,-0.307519771833737,0.113169068174884,0.276283749139386,0.370289652751448,0.146284729218887,0
243547,0.4992664011737581,0.7904228198169622,-6.61821088302128,3.83594330652809,-6.31645312939344,1.84411148322924,-2.47689242073119,-1.88671810778613,-3.81749461717225,0.613470204441387,-1.48212104737573,-4.86874726825181,3.35972193954249,-5.96916163430263,0.0511899909273825,-8.72449560202264,0.776390603031746,-3.93938374023711,-7.16443030217363,-2.43467181629124,0.235226841085862,-0.953826982523315,1.63662230588548,0.0387273057562163,0.27821816645377,0.786670356804443,0.063894559165062,0.154707097104458,-2.04240272642132,1.40514055826157,1
144754,4.216726053238315,0.019784067012065462,-0.670238130057305,0.94520635153406,0.610050626297701,2.64006508673377,-2.70777462644103,1.95261056051566,-1.62460819938343,-5.22990786160988,0.21020202822781,-2.06990438955593,-0.529805728295342,0.999716276092526,-0.0861120244186652,-1.50855714024168,-0.450669492347937,-0.328387382736473,2.27027117814029,0.709666017682026,0.913175997078955,1.4749287568126,-2.50445018690737,1.43647237841825,0.351542386126581,0.648466904268149,0.579681417358758,0.0757375933335965,0.346717084034013,0.282208626038179,1
10630,10.401173758121988,-0.7854180617723423,-5.18787810836635,6.96770866359565,-13.510931139095,8.61789514115238,-11.2144223939458,0.6722478387604,-9.46253281088355,5.32870420774381,-4.89700552817542,-11.7868116556041,9.36907905765884,-15.0941631493865,1.25637700700759,-11.8521613037824,0.274429814172421,-10.6882417917386,-18.3888105354245,-6.89884013301839,2.38280793552097,-0.623737291574186,2.08608300107406,0.760190240866359,0.716805785858217,-0.646743429628277,-1.61704292571624,0.172346889503238,0.626646780979254,-0.169726031129409,1
157868,-0.29679312513099976,0.3037512188818008,-1.53281036094493,2.23275183861699,-5.92310007493809,3.38670841159996,-0.15344334000728,-1.41974768064009,-3.8785763388613,1.44465586239817,-1.46554214173397,-5.20833459337633,4.54630106888309,-7.76119403219115,1.15954032168956,-5.23161145654992,-0.171642119460071,-4.71982949844975,-4.84799196061678,-1.13432874514983,3.52773827223549,0.520839865969216,0.632504705856676,-0.070837950713368,-0.490291315112446,-0.359983126080465,0.0506775325943162,1.09567132878655,0.471741401676933,-0.106667140739625,1
42635,-0.14839656256549988,-0.5111784677921498,-7.33434102050082,4.96089229123138,-8.45140959148547,8.1748251681484,-7.23746372952055,-2.38271066458273,-11.5088418575552,4.63579753722901,-6.55776036636164,-11.5198609264142,6.45582813287588,-13.3802218737527,0.545279226790884,-13.0268638593173,-0.453594543596495,-13.2515419788937,-22.8839985767803,-9.28783221397402,4.03823050489431,0.723313822249839,2.15375502636012,0.0339216178167887,-0.0140949200284419,0.625249955306557,-0.0533903339689031,0.164708739959664,1.41104749421382,0.315644799820923,1
203324,-0.2934395304967512,0.5882822871509299,-0.0796525365521887,3.22201046223725,-3.7242013893074,6.03734512826846,0.583394746331946,-0.691346179707007,-1.79988483348006,-2.62778128431688,-4.00133786259094,-2.27152578398956,1.51389817939856,-3.68294346446482,0.185830426148668,-4.69278763834241,0.247495674947084,-2.68188105082889,-2.28614467887841,-1.04884490280911,0.994829500437418,1.1985372847387,-0.664694294683722,1.13855644649209,-0.350753364122197,-0.287467300585566,0.808889022979463,0.823961705381379,0.668496565754242,0.595609828713858,1
15566,1.0897785230210297,-0.67823870111256,-23.237920244511,13.4873857909274,-25.1887729688701,6.26173255148578,-17.3451881651558,-4.53498915241687,-17.1004924771637,15.3746300252798,-3.84556677176243,-8.51176669710133,5.1385473219039,-7.22001986441493,0.615793286019405,-7.3272215995796,-0.0386320690669864,-6.33151509399145,-12.6888576275064,-4.84738160696153,1.02053587929144,1.63078748322503,1.76970812949114,-1.69197330547661,-1.04567292278161,0.143386499863412,1.61157707182701,-0.221575644736264,1.48123260638065,0.438124804842523,1
15225,1.0897785230210297,-0.6826560462411447,-19.8563223334433,12.0958932259299,-22.4640827464876,6.11554110191771,-15.1480215209615,-4.34672408349599,-15.6485074722661,13.2768048056341,-3.97416161954102,-8.85919405880884,5.73081553744459,-8.08803351213651,0.230824969324902,-8.57897327333454,0.000946636693186,-6.94774606726094,-13.4728970076501,-4.94021082886802,1.23014255193802,1.58292955492187,1.75072984045421,-1.40963570908141,-0.809809278333882,0.121396659905885,1.35030007077468,-0.224291873525585,1.59762136835254,0.476919818025438,1
10897,-0.2934395304967512,-0.7754085456831025,-15.3988450085358,7.47232389650112,-19.0269123426632,11.165525840514,-6.89385628014845,-2.12093657486019,-14.9133299850456,-0.721214094320184,-7.1750966153358,-14.166794659606,10.2777688628065,-14.9854337328686,0.345179234077653,-14.6663889726541,-0.346352541965346,-8.33324249555463,-12.6025964553952,-4.87668342078337,0.604625910708604,1.11150221461014,-2.44488368228,0.727495341024629,-0.345078151264077,-0.981748551471828,0.995271346300177,0.816761717958274,2.26294237384391,-1.17806316323334,1
231642,0.39097324110948084,0.7302834854732786,0.0557957878506511,-0.398744957524457,1.36506023406121,-1.22048477660653,-0.610348041424266,-0.164834469463261,-0.0838401222032542,-0.105645890767801,-0.867914061962041,0.664287276839711,0.852639074758528,-0.585271116148361,-0.509267027588584,-0.36560214352198,-0.20639288243882,0.744415660429242,0.221302219717592,-0.407364396274294,1.63098233504254,0.319660561444591,0.476411248561365,1.48035694975971,-0.0512973282572002,0.0494016386141664,-0.795814586446469,-0.0504435446850081,0.0460800652908802,-0.0262821560725459,0
143336,3.2267169705861805,0.006966717184177446,-6.71340697159693,3.92110415204576,-9.74667821737542,5.14826254938013,-5.15156271985187,-2.09938865681113,-5.93776683170198,3.57877960420447,-4.6849517505833,-8.53775768653457,6.34897930341209,-8.68160893168352,0.251179384774619,-11.6080022570993,-0.351568782034355,-5.36356643348466,-11.9390915052116,-3.58360287020043,0.897402406121681,0.135711322729059,0.954272201927517,-0.45108644858101,0.127214424071711,-0.339449869297565,0.394095513633807,1.07529509891805,1.6499059092424,-0.394905372194808,1
11880,-0.2934395304967512,-0.7547198627803429,-15.8191787207718,8.7759971528627,-22.8046864614815,11.8648680803607,-9.09236053189517,-2.38689320657655,-16.5603681078199,0.948348594786058,-6.31065843275059,-13.0888909176936,9.81570317447819,-14.0560611837648,0.777191846436601,-13.7610179615936,-0.353635939812489,-7.95744722625995,-11.9629542349435,-4.7805077876172,0.652498045264831,0.992278949261366,-2.35063374523783,1.03636187430048,1.13605073696052,-1.0434137405139,-0.10892334328198,0.657436778462222,2.13642447085514,-1.41194537483904,1
14104,-0.2638161112275554,-0.7001609511389937,1.19239598990768,1.33897371069007,-0.678876186687009,3.1236723071222,0.643244863589275,-1.18432299431215,0.397585526006899,-0.253498538261658,0.41113497684127,-0.859862301810301,1.124059382453,-3.76387384832398,0.367975966769142,-0.971757538368114,-0.0138825132357776,1.45757852763076,2.61145033447876,1.2919552295122,-1.56381522671193,-0.185454650142832,-0.377503243008699,-0.889596747960403,-0.0742075893964193,0.0354455164139561,0.550577974200231,-0.0271712789934873,-0.0249206212266212,0.0736053986634045,1
124176,-0.2934395304967512,-0.08799445482207263,-0.356326154090313,1.43530513012275,-0.813563965472736,1.99311717679272,2.0558775401316,-0.54357866590526,0.487691066602944,0.0854488054265826,-0.536351998021526,-2.23120932812687,0.273983570211148,-0.535839387011391,0.595677221650834,-5.14182349291966,0.732366764261792,0.623912780633594,4.09098324669186,1.63408402811385,0.26084733041578,0.303261648412104,-0.312862941766726,-0.687873797330169,-0.267002508610821,-1.15848006325515,0.271459963711122,-0.155397186179697,0.114328416432227,0.101525594435204,1
124036,1.4951442744358276,-0.08855837122146641,-0.715413746430203,0.608590312773943,1.15550089022062,-0.267565092666965,-0.563747540811752,-0.618897959603515,0.698307698659261,0.0698369023541396,-0.133341030527008,-1.02533539256113,1.50062918076179,-0.417898026653376,-1.59029515148629,-1.07499904137371,0.288234297659522,1.37776850908719,0.22388685433899,1.31107267514226,-0.896071786353489,-0.186977992930248,0.130748607589043,0.239389294462508,-0.0902274074581911,0.411572390517299,-0.216125965872995,0.353896329216255,-0.0623612631790606,0.0084330017316634,1
141259,6.850415706001537,-0.00573315006050353,-1.92745281973369,1.82762056700016,-7.01949468454197,5.34830323951426,-2.73918788004738,-2.10721929638307,-5.01584797563431,1.20586815982046,-4.38271250852199,-8.33770697381781,7.19030608944843,-9.42484446049178,-0.223292646427513,-12.8754942229841,-0.071918160688794,-6.2999613976222,-12.719207160428,-3.74017615583058,0.844059610296466,2.17270905626492,1.37693832294098,-0.792016725563067,-0.771414187530036,-0.379574271539528,0.718716522008066,1.11115125599517,1.27770725705846,0.819081152045361,1
149577,-0.2934395304967512,0.08000563916399393,0.0073790751145725,2.36518252886777,-2.60028738169342,1.11160176466249,3.2764413263667,-1.7761407852846,2.11453088108345,-0.830084106599812,0.900489974281822,-3.37617706712688,2.05681205985716,-3.9842567303491,1.02196791340796,-5.96790496861639,-1.15160831490592,1.67973960141233,5.58611468683053,2.78913115591619,-2.24107485298106,-0.0063884972816308,-0.563944162060269,-0.902099515410175,-0.404382448597275,-0.0129439005065412,0.589836154947909,-0.734449052212668,-0.447529183217452,-0.362374775122343,1
64345,-0.2934395304967512,-0.394459521375956,1.01360148514145,-0.191149289594797,0.43137071989764,0.507146097009343,0.283949463469786,1.63941626911314,-0.497361891155463,0.63667438956354,0.252285820618935,-0.200754491579055,1.91906347971325,1.30876499597001,-0.624697830834517,0.331176419914391,0.224591357745755,-1.33230920933383,1.00858549216596,-2.11051019507702,-1.03720039729775,-0.284680349033439,-0.0693708244773398,0.0903935388246909,0.138227761417171,-0.985921789784006,0.0973354923197765,0.382110513243543,0.043547892288429,-0.0139217857241847,0
192584,4.758611052888982,0.5295174990307687,-2.4340041522657,3.22594669094366,-6.59628163055385,3.59316052421617,-1.07945204530157,-1.73974070807667,-0.0474200922292621,0.301424475889641,-1.77943359731428,-5.83645272742826,3.24943114650197,-5.96148766039896,-1.15517572861188,-11.0022890615302,0.588286383997409,-2.36580146413215,-1.3519003888026,0.189498486847292,0.524007524087668,-0.280533266400441,-0.0354907261487421,-0.419177640985635,0.157435951107499,-0.714849374336836,0.468859337004353,-0.348522318188906,0.420036479941583,-0.327642696480936,1
48726,0.22944176622650742,-0.480891457841375,-0.854246158551923,0.70199801705254,1.16622505279488,-1.18547028789446,-0.78225897902251,-0.933049139353799,0.103878352868431,0.565583854967694,-0.198934522422352,-0.714529229702352,1.10544540840808,0.377542064451699,-1.03937681277729,0.645840558851314,-0.125211823605394,0.962975789611879,-0.646525791626194,0.230715003682622,-0.555522458104285,-0.0709640200728578,0.013683067499672,-0.208007990480385,0.134778635064735,0.544740310870669,-0.307538937084321,0.696861762320771,0.0298566433840582,-0.0109551496526615,0
15438,-0.22287431006777056,-0.6798952055357793,1.20677828599342,0.533630054016313,0.299048976078126,2.51293616902639,-0.134975071891097,-0.761098154612199,0.259559880269444,-0.0994546029971122,-0.607273371939521,0.772267139108715,-0.897579818653308,-1.19624094909546,-2.06571645527967,0.826974862306264,0.520957813893782,0.560030198873561,-0.410421802813534,-0.189115990959564,-0.90053824369663,-0.286937853199133,-0.0707842595666691,-0.335420619299465,-0.0295638106779049,0.324531417600872,0.538972077946902,0.0132648138278071,-0.0415693290907026,0.011739303774796,0
271782,0.6705791937399567,0.9404833233473138,0.0780303205341212,0.800389508105972,-0.662419863822447,-0.251726692050049,0.36307422149837,-0.734273584517165,0.0510294866272521,-3.10776551399197,-0.626171012441425,-1.09406230287749,-0.918725902170485,0.905707063169996,0.495169488465917,0.697596027785045,-0.938505499642808,-0.363325108323325,-0.11360484071879,-0.903109081318307,-0.341953942983806,0.64733759463929,-1.22715304504534,0.514093590233482,-0.198601640829143,0.130749244813463,0.729326095673426,0.554201910817533,0.0393537570669934,0.281942531016177,0
30384,-0.2934395304967512,-0.5732327682421081,-2.85716975415491,4.04560138120513,-4.19729878550198,5.48719863078843,-3.07077616787415,-1.42268633776286,-5.65131373987331,2.01965739455388,-5.01549098658195,-6.31970750896333,3.77960220775921,-8.07709364590223,1.4408888557809,-7.89190877856627,0.530452788364339,-7.9540700449952,-14.2650559534715,-5.7710644259128,2.8921696850147,0.981608721582294,1.08032273397717,-0.561384150324839,0.102678427260093,-0.0671947227831213,-0.476931194262915,-0.103716356143308,1.16696149168342,0.663632066947765,1
44091,1.0897785230210297,-0.5040120302165204,-7.22273130585545,6.15577293013926,-10.8264598371575,4.1807791786876,-6.12355510135628,-3.11413648152623,-6.89511228298774,5.16151637665229,-2.51647653288733,-6.40337055173194,3.18605794805635,-6.85557098142662,-0.837722614772195,-8.03661487513855,0.956969643768367,-4.55719345408278,-7.65470424350142,-2.58841864362628,0.718555009324824,0.818859416826789,0.91270032192132,-0.630358133073199,0.190886662173033,-0.0612634320139128,0.379774656663009,-0.266845465234688,1.19369457713473,0.257468457389868,1
46114,-0.29092433452106475,-0.4940142623856013,-1.25334896013666,-0.742252632340307,2.2148443840479,0.523102633034497,0.594869854011431,-0.98611549539678,-0.836134978445684,0.444174936685288,0.408060218516662,-0.36757159479266,0.641823465874478,0.174263572785947,-1.65457834078705,0.208857077231074,-0.612126879918594,0.586127927701152,-0.753232251428671,0.833303291603018,-0.684294399339713,0.0211450379727214,0.28871649039127,0.479286188075872,0.242058736328937,0.47039976299834,-0.771418962592956,-0.697863581337101,0.178502297137749,0.220210465016583,0
95171,0.18095437713966328,-0.22906754073708574,1.42919034067023,-1.09404088657323,0.768196588282469,-1.18334983404397,-2.02468451421288,-1.33354715433666,-1.00959344423815,-0.172677004211077,-1.65408828934208,1.44778292704887,-0.172102341002602,-1.40896805627596,-1.02377376108265,0.0121853070242673,0.780932429779787,-0.35483916188964,0.749205335758159,-0.232993883942074,-0.35248968033357,-0.393064713680651,-0.422920373632544,-1.00069334822823,0.277107941390735,0.810526702757894,-0.0090718632483549,-0.510407623394667,0.0228102279026486,0.034264272099149,0
204079,1.2088311325368548,0.5922297019466864,1.86210178942007,-0.124051888133202,-1.98975174951054,0.382608915041756,0.473031677376878,-0.674516988454297,0.298621349163879,-0.282415726283542,0.802052524645684,-0.989431189994817,-0.491112318271443,0.903819349613327,1.3665243152114,-1.88616230658692,-0.194861302074369,0.0868367239072255,0.978546240489057,0.0556039737113707,0.189130835579419,0.150726987749903,-0.204158275791025,-0.51144105586203,0.0778741500089749,0.388335120253865,0.0078957284691346,-0.120979613154893,-0.0195787926354923,0.0061547052319409,1
23362,0.20792286732341234,-0.610580481443626,1.22980715036787,-0.0677550774722176,-0.102691242698517,0.481784618626038,0.327347600382591,0.582195338331148,-0.0581717189867596,0.0585030567535848,0.483220548110363,-0.263137853683555,-1.61502952686044,0.342990622324942,0.652619166383911,-0.209655428025438,0.0969750636173969,-0.184360182751187,-0.223877705456732,-0.756063426129886,0.375117594421764,-0.0156267893998161,-0.273024704178572,-0.607221354367562,-0.162335326343567,-1.26957623078049,0.572678471686545,0.380544220837751,-0.0103872012285923,0.001579134169789,0
233246,-0.028086355061831925,0.7378611120901326,0.0630395622658779,-0.292869758111344,1.48563634940837,-2.93399695677729,-1.06640252814911,-0.676248930436361,-0.644735767359626,-0.744543877458555,2.21983721177916,-1.98372064949218,-0.959882476093204,0.601876295351868,-0.148170735645688,-0.363482598499753,0.634919179678514,0.555771875937338,-0.99432424216894,0.486902765119318,-1.17900654740918,-0.389670373164185,0.991442556315549,0.503945834840481,-0.259995258008429,0.0755707217242464,0.743590731238422,-0.288296309174903,0.20461891693338,0.243614603864783,0
